"gene" "baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Ndrg1"	16229.428463595	-0.203185243394794	0.14905794563644	-1.36312923492433	0.172841784561765	0.400694072838534
"4930550C14Rik"	50.8772684193038	-0.0721525727289469	0.230929303435442	-0.312444421974874	0.754702795011963	0.884286786417268
"Man2b1"	11004.2595359231	0.189703913771362	0.110747708266792	1.71293760151103	0.086724019733313	0.264887398994403
"Klf5"	25954.2806713394	0.107566444590493	0.0659756048900613	1.63039724713	0.103017566111939	0.293418309234211
"Wdr83"	1214.8924810963	-0.139722638524601	0.0966374507683629	-1.44584358769472	0.148221077454043	0.364265456090131
"Prdx2"	7882.89523005704	-0.150153094536369	0.120098507798613	-1.25024946011946	0.211208434215752	0.449094181258925
"Polr2a"	6431.41394193703	0.359754957132731	0.0868076096075943	4.1442790414224	3.40884458093817e-05	0.0014496743655202
"Senp3"	3957.08363938042	0.119690822688196	0.0845512636592057	1.41560063691804	0.156892464739583	0.377704923076557
"Corin"	6.8031324897809	-0.40604970788107	0.616484670237715	-0.65865337369135	0.510118380498847	NA
"Plekha8"	10263.6817586387	0.079577322977135	0.134865589888189	0.590049122560536	0.555157716922808	0.763852918245135
"Spc25"	990.073973317	-0.459586001436534	0.128129961723801	-3.58687379012275	0.000334666203139287	0.00690425511885865
"Dnah2"	283.335959032098	0.584393664291479	0.166952464107119	3.50035962282367	0.0004646308797088	0.00874958354224
"Ripk4"	4406.49302086513	0.148224006008143	0.127066847387199	1.16650415947185	0.243410667851941	0.490478985099621
"Ufd1"	3050.26246286469	-0.0612380313890617	0.0756698797498433	-0.809278825227531	0.418354783190083	0.658812703370082
"Zfp287"	394.088474526984	0.0837234053560677	0.105689512401897	0.79216379613617	0.428265175458064	0.666715975799709
"Prlr"	2342.23493974512	0.386584233185005	0.136825941207417	2.82537236560263	0.0047225698566339	0.0407618526864127
"Letm1"	10557.3347153745	-0.00802840981144746	0.119816522467031	-0.0670058656864841	0.946577033554884	0.977316542312984
"Ubqln1"	10894.039003426	-0.0987679578235778	0.0680702283179584	-1.45097144910737	0.14678781056829	0.361569570469128
"Fgfr4"	1879.81260006074	-0.0499555919284148	0.141656246441713	-0.352653647002923	0.724348113688438	0.867590818991849
"Cadm3"	46.6664765184858	0.361628019224103	0.338860071641695	1.06718982107305	0.285886128060292	0.534924966219247
"Txn2"	6033.87165694176	-0.3611705416665	0.0943454441228338	-3.82817151399776	0.000129098783611679	0.00356587138520764
"Casp14"	0.199473595385595	-1.50824634400122	4.25980829103669	-0.35406437120065	0.723290642413834	NA
"Slc1a3"	126.652782270665	-0.263210950666722	0.173796632635628	-1.51447670000923	0.129904978970567	0.336328830774525
"Crbn"	2272.49799482384	0.161799659619163	0.10167155912478	1.59139547983708	0.111520600954263	0.307421179155751
"Il5ra"	171.338568170923	0.274727313549406	0.126821343553689	2.16625455819353	0.0302917401017097	0.136798222273555
"Msh6"	4324.18008055367	-0.313432564974349	0.0806020248198901	-3.88864381105478	0.000100805932364787	0.00303110496087103
"Fbxo11"	2835.3788565371	0.0703885418053455	0.0785612688275982	0.895970022579604	0.370268773950967	0.616978572327555
"Mlxipl"	3086.91477450708	0.374839088896106	0.143435208726775	2.61329900952092	0.0089672810443562	0.0627558708777588
"Tbl2"	3995.77084745906	-0.211518268781964	0.0974536773220795	-2.17044933135676	0.0299728231187294	0.135985839786694
"Bud23"	2020.41494486332	-0.0991134267534354	0.0857831667529685	-1.15539482284274	0.247928781028505	0.49601947475675
"Nid1"	1375.41912471312	0.270710685979504	0.288755889390899	0.937507063667309	0.348497792003999	0.596543265950432
"Mcm5"	5345.53631074719	-0.383329007922828	0.118015769381665	-3.24811684007359	0.00116171555769179	0.0162601063074909
"Hmox1"	241.854040287292	0.615360239050219	0.219225669621491	2.80697164758435	0.00500096430925779	0.0421897689164579
"Mprip"	18098.0709923308	-0.0244446879726787	0.0924718478053462	-0.264347350602693	0.791512276975202	0.903622804088133
"Cic"	6061.33987043645	0.0810165411171515	0.157690528195658	0.513769229161492	0.607413343765663	0.79836132164536
"Pafah1b3"	3205.60666921424	-0.274358243302408	0.117021257119422	-2.34451628751877	0.0190517783827567	0.102883742355102
"Il27ra"	41.4541760615186	0.346436241931144	0.249933329463497	1.38611461974599	0.165711906876318	NA
"Prkaca"	3810.13768568717	-0.103145398769212	0.0978768305065176	-1.05382855406565	0.291961417945252	0.541038053894311
"Asf1b"	900.335121004546	-0.55153781665908	0.138193901582484	-3.99104309483499	6.57833242730651e-05	0.00225071011525211
"Ddx39"	4871.11302730918	-0.241276479754367	0.085821977383451	-2.81136006312635	0.00493325448443789	0.0418345298380393
"Dnajb1"	3296.2420310854	-0.346393053489191	0.189536668378623	-1.82757804308994	0.0676129035850808	0.227308402914016
"Msh4"	863.131452601061	0.224330690235091	0.0813074314592306	2.7590428846295	0.00579709269148491	0.0467251853000539
"Usp40"	4324.58016917183	0.105097313171378	0.0579310878938506	1.81417813806556	0.06965030479741	0.231259039171592
"Evx1"	76.3391869749157	-0.636275896173572	0.712772590842249	-0.892677277926351	0.37203002189927	0.618650093017853
"Kbtbd4"	733.815032309214	-0.0591141534318796	0.0945538068875187	-0.625190622966686	0.531845955515876	0.74900775373236
"Celf1"	6977.95847266647	-0.0834807684579794	0.0640781327977741	-1.30279652063893	0.192644238949335	0.425799336069327
"Ndufs3"	3292.51623970539	-0.00298309229369475	0.0805379182117214	-0.0370396002272207	0.970453430975329	0.988520549390463
"Por"	11757.0542339281	0.251648377503801	0.128868883434447	1.95274740338548	0.0508495336716168	0.190188358950485
"Igf1r"	4288.56531559657	0.275494849044158	0.103993034636427	2.64916636010597	0.00806906008034254	0.058234518670111
"Insr"	14513.1242074292	0.415787626967354	0.0823866102622605	5.04678643342384	4.49303100941284e-07	6.55351926530849e-05
"Fcer2a"	427.908771222459	0.16808168152095	0.0910728476349681	1.8455740199828	0.0649540816716127	0.221406169002952
"Atp4a"	81.441252823981	-0.128580540709256	0.259272378303719	-0.495928419180205	0.619944914592603	0.805928949899342
"Trim28"	17040.167377982	-0.149583043977409	0.10720222827648	-1.39533521254453	0.162914778277508	0.386760167618579
"Ube2m"	4460.28877383988	-0.0690967172742755	0.0939917298259223	-0.735136138064981	0.462256587438801	0.694219882219326
"Adcy9"	2454.62032145222	0.192483616242079	0.0839924760530537	2.29167688925491	0.0219242949670076	0.112378907740876
"Mef2c"	204.860528142431	-0.0317073724816612	0.246688205541307	-0.128532178553433	0.897727834607705	0.955991777063995
"Ctr9"	6788.97857528654	-0.149488582793993	0.0746425288575467	-2.00272666376681	0.0452066351908723	0.176371640064248
"Eif4g2"	46795.6481392744	-0.191199691301773	0.100865159107887	-1.89559698306986	0.0580133565169825	0.206562332369247
"Mrvi1"	365.661762597065	-0.257128067660063	0.295916262922685	-0.868921718328281	0.384889949501068	0.629482647811917
"Pcyt1a"	8278.73221021631	0.0106465129126589	0.085085313826833	0.125127503605697	0.900422609679731	0.956493917946834
"Zfp592"	4296.88092088545	-0.0232075028963377	0.123452783739017	-0.187986873956598	0.850886940806084	0.934952681470904
"Psmd4"	5642.68455199333	-0.141265141750071	0.106723624889667	-1.32365389477835	0.185618017170518	0.417314276569953
"Tmod4"	491.041402628248	0.135838423066953	0.118246892308108	1.14876949757806	0.250651040058216	0.499200562233563
"Insrr"	335.95172999276	-0.360622723549037	0.21921209198519	-1.64508590873445	0.099952096091455	0.288042193034439
"Cabp5"	25.2244037916219	0.0208448022565705	0.295077365207861	0.0706418204659202	0.943682825614769	NA
"Snx6"	4153.90002576585	-0.205586893906735	0.0880164987589035	-2.33577677828201	0.0195028785029234	0.104218288478556
"Mthfd2"	1079.54552101769	-0.444411330357811	0.118981343106894	-3.73513459129932	0.000187614819271765	0.00461488049534157
"Kit"	7714.13916554435	0.0677703016083304	0.103298939318936	0.65605999495396	0.511785523094448	0.733744583377693
"Tomm40l"	2207.60301051728	-0.0899119624525317	0.117555708041636	-0.76484556939325	0.444363508888193	0.679850033775897
"Nr1i3"	260.175505967596	0.610205006313654	0.212330169040921	2.87384976459023	0.00405501802937566	0.0365457126246387
"Apoa2"	25.0027521665201	-0.133804480395588	0.322413613629198	-0.41500877983854	0.678135475837802	NA
"Pan2"	5065.79416144593	0.00364853164707774	0.0771886653717901	0.0472677125521483	0.962299860958015	0.984987509264997
"Cs"	33793.5326025468	-0.10963660571815	0.117452472011937	-0.93345507199719	0.350585057174891	0.598207114489902
"Ampd3"	5812.20087973027	0.0653448454276976	0.0884145161666659	0.739073720705762	0.459862233342888	0.692785387996319
"Bcas2"	2424.42728771564	-0.288737947898797	0.0732863836299344	-3.93985804179945	8.15298388765066e-05	0.00263122106753103
"Sh2d1a"	82.0851140731796	0.207408776917168	0.167724469426887	1.23660416172955	0.216234074115064	0.455576934518825
"Ctcf"	5676.15977084623	-0.158982147376673	0.0699267936350947	-2.27355122567615	0.0229929828571414	0.115460343905554
"Pard6a"	252.945245607863	-0.214777362449092	0.141409549385309	-1.5188320971441	0.128804764439095	0.334337437260891
"Agrp"	74.6408055608673	-0.0254622568945196	0.166313993495563	-0.153097501655499	0.878321386042752	0.948482141000058
"Tfap4"	964.689053180362	-0.164553152446175	0.133469633115726	-1.23288832526795	0.217617431755709	0.457255531307417
"Ranbp1"	1477.14926768702	-0.417273859671234	0.0883331437628614	-4.72386515294242	2.31403885701435e-06	0.000203586445049918
"Cd247"	72.1798339491235	0.209889919197463	0.213697433023679	0.982182688054123	0.326009854750076	0.574490447730423
"Rfx5"	1612.77305639349	0.322145462271813	0.100238990801627	3.21377399847668	0.00131002740968488	0.0173709216652633
"Psmb4"	6872.62646022543	-0.153791096685902	0.12581581334094	-1.22235109086926	0.221574886340541	0.463381613642375
"Slc30a4"	4668.93517363934	-0.0394437300379636	0.136566267366168	-0.288824837924326	0.772715423840255	0.893783215976421
"Sqor"	31722.5809168593	0.000551561524866221	0.175323563882915	0.00314596345551456	0.997489888470461	0.998991726538998
"Bloc1s6"	1785.0797121496	-0.0193005285525469	0.10953342352763	-0.176206749784264	0.860131518197097	0.939625602544693
"Metap1"	5967.41801316909	-0.148698947298723	0.0786803400335664	-1.88991236229133	0.0587696819098703	0.208121899752214
"Gpr108"	7146.78600859698	0.0120455228398319	0.0920689750660442	0.130831507912315	0.89590859750684	0.955418228676651
"Gata6"	3668.26340115468	0.0919820045313233	0.0729747476103881	1.2604634828258	0.207502213187039	0.44400293409781
"Rsl1d1"	3545.30755475919	-0.485688849046024	0.0845938626629178	-5.7414194571225	9.38862115321082e-09	3.46919983412421e-06
"Apc"	15961.4557899266	0.0635961896952803	0.0966540936559845	0.657977197754651	0.510552783393612	0.732748603369034
"Reep5"	3399.03499917454	-0.252012412354105	0.140393739569816	-1.79504024272238	0.0726472884623603	0.237670195963666
"Ergic3"	7195.46563291894	0.0593976900266305	0.109662101580398	0.54164282072493	0.588064587006276	0.785724222799546
"Uqcc1"	3424.33837368337	-0.21321131679084	0.11028608798109	-1.93325668444597	0.0532045849552807	0.196204444142029
"Spo11"	21.06845392078	0.129734259596592	0.280986765872408	0.461709501491265	0.644289656452998	NA
"Ncoa2"	7253.24162652881	0.153425844086295	0.0602418775846259	2.54683038175175	0.0108706256662992	0.0711640801493006
"Nr2c2"	7671.51893292632	0.110020713435614	0.0541358865875432	2.03230648597025	0.0421226382705393	0.16832858187035
"Nr2c1"	1252.30433095264	0.0316507537946442	0.0573055735766789	0.552315452393008	0.580732245473165	0.78063183328438
"Smpd4"	3502.47116630999	-0.193978100066408	0.0929550100917247	-2.08679553554991	0.0369066208781744	0.155034887704632
"Pex1"	2913.60446449412	0.0512927421681826	0.0687683003301422	0.74587770705306	0.455741293078235	0.689316252503322
"Otx1"	6.82110265613145	-1.07887647725486	0.521337962127076	-2.06943778437504	0.0385050239344532	NA
"Kctd20"	4050.71883035585	-0.0336136195566246	0.0653272054356372	-0.514542438061919	0.606872797745665	0.798115358506413
"Itgae"	462.67061246031	0.121629905528166	0.130016081930351	0.935498929996391	0.3495312345056	0.597451209638067
"Ctns"	1451.10037727364	0.281059261124129	0.092640882982273	3.03385775347058	0.00241448245440883	0.0259689613531113
"P2rx5"	118.869501451792	0.0283955399484962	0.210799054548549	0.134704304102827	0.892845670028206	0.95423870501144
"Shpk"	1338.11181118407	0.12223883806634	0.124019096870521	0.985645284886735	0.324307207744425	0.57293540486474
"Trpv1"	8.85451154633647	-0.494687194602426	0.505414116573657	-0.978775974751255	0.32769068312921	NA
"Ephb3"	4733.79226940911	-0.0517350190487083	0.13750790254259	-0.376233060733979	0.706743639042807	0.857180376183572
"Tuft1"	4478.74915070778	0.36365899899992	0.111844611710675	3.25146641789638	0.00114811338012716	0.016178668885385
"Rcn1"	1565.65539256499	-0.324442198150307	0.177725395912068	-1.82552525195009	0.0679218041024378	0.227702370688576
"Dnase1"	349.78196130715	0.194528952165399	0.0942855041552098	2.06319045444326	0.039094536706119	0.160823840972088
"Trap1"	8445.69820277089	-0.163384285908941	0.0792245286236268	-2.06229420038753	0.0391797348560158	0.161018445671238
"Naa60"	3252.23784919776	-8.44676526436926e-05	0.0940900899567793	-0.000897731659970706	0.999283713864977	0.999464035738156
"1700037C18Rik"	524.564036737771	0.213998358625785	0.141057387466198	1.51710139022011	0.129241087320642	0.334999345279444
"Ankrd13d"	113.833191692674	-0.373390673802644	0.205178395671796	-1.81983425974302	0.0687842487103365	0.229345195018142
"Tpr"	15819.2878805172	-0.224776163452774	0.0946297618697812	-2.37532208695702	0.0175336428088274	0.0975544434807334
"Odr4"	1676.50584339817	-0.192324059590494	0.103618921805061	-1.8560708434345	0.0634434609670596	0.218031315812774
"Prg4"	107.397727758937	-0.177883515059749	0.166789864252474	-1.06651273959	0.286191922908833	0.535110844447674
"Dhx34"	1321.82520166514	0.0569744333749395	0.143360928353162	0.397419534244268	0.691058112873215	0.848360946627915
"Kptn"	941.461735369625	-0.0350041239277782	0.0774437324482614	-0.451994277925121	0.651273104650616	0.825995754570437
"Napa"	6543.97304635134	-0.0709883990729683	0.0854946720858361	-0.830325414918211	0.406354822500426	0.648950056524884
"Sra1"	4010.15687462606	-0.241336844719788	0.123981259477959	-1.94655906655547	0.0515876200721582	0.192062600767188
"Calcoco2"	9.24788950164836	0.178757458431819	0.539277281356236	0.33147596720978	0.740284991258794	NA
"Atp5g1"	19101.3761359727	-0.180860106918616	0.129172944035132	-1.40013923402897	0.161471628214524	0.385003057527903
"Snf8"	2920.81275064043	-0.133589052961348	0.0706744455160375	-1.89020305693143	0.0587308080145835	0.208047694006496
"Tbcb"	2189.38624507818	-0.121866956360375	0.129461234575568	-0.941339365099596	0.346530975777969	0.594355485945693
"Inpp5k"	2315.73273795125	0.209209914037589	0.0924073857340573	2.26399559272981	0.0235743858477214	0.117258416953608
"Crkl"	4221.74198057354	-0.0275153940552623	0.105072755996304	-0.26186991855653	0.793421732032402	0.904684671208584
"Upk3bl"	10.2388030295484	1.03314193090537	0.472917017260365	2.18461567928011	0.0289170373273011	NA
"Eps8l1"	475.674424483911	0.0222157002323861	0.17015796009933	0.130559276917857	0.896123959209329	0.955543747193326
"Clint1"	19986.7036815179	-0.153273312151207	0.0692647172696848	-2.21286274156627	0.0269071100881005	0.127358789224291
"Prss16"	165.553588510165	-0.420825194547474	0.286263500658617	-1.47006235017481	0.141544868077608	0.353500760948402
"Cdkal1"	2139.57667184296	0.107590461673154	0.0666474344831176	1.61432262933403	0.106457464137633	0.298945630211712
"Htra1"	138.55376085185	-0.025283040174608	0.328106783487888	-0.077057352810084	0.938577919605558	0.973870445064071
"Zbtb17"	1901.34991678374	-0.0431505837060778	0.0853581014300122	-0.505524173841406	0.613190724015039	0.801772065654011
"Clcnkb"	8.06268830246782	-0.515364924223012	0.671768761320618	-0.767176078878491	0.442976833369355	NA
"Fam131c"	22.1062866601343	-1.00155649051114	0.52153561035728	-1.92039904969292	0.0548075135008043	NA
"Fblim1"	4175.55074368436	0.0590887391592155	0.0592932385738439	0.996551050009291	0.31898247601709	0.568371261381501
"Hspb7"	55.8728173066361	-0.0208327764107472	0.324722718356257	-0.0641555863913756	0.948846341425653	0.978323120557187
"Epor"	22.2851329981244	0.409082398633415	0.354588751677964	1.15368126230056	0.248630868721747	NA
"Ccdc159"	112.210308334501	-0.0376668854345322	0.165435143700448	-0.227683698832065	0.819892146070188	0.918369532458803
"Mob1b"	6139.2841874868	-0.0647120496551994	0.110611888887225	-0.585037018228456	0.558522826025836	0.766516800194586
"Atp6v1b1"	16.0332152932124	0.811236483513424	0.343055603601255	2.36473759646366	0.0180428497620102	NA
"Atp6v1b2"	5952.2555310747	-0.0401284998346629	0.0543551005034486	-0.738265580653594	0.460353077944464	0.69292576989776
"Eps15l1"	6176.52036947374	0.0741352664580116	0.0698900168764037	1.06074185944346	0.288807231034598	0.537649645952004
"Tep1"	22705.6205205602	0.295127347482941	0.0691399543957521	4.26854992980836	1.96747791457142e-05	0.0010160007069408
"Ttc5"	2420.75411406398	0.0344630259005941	0.0796221648520737	0.432832063340922	0.665136777918691	0.83435704793729
